id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
TIFAB	2	0.0037074	0.015438	1.0	231	2	-0.40715	0.99629	0.99516	0.999967	17046	0	-0.40715
OR52E6	2	0.0037341	0.015643	1.0	232	2	-0.37211	0.99627	0.99508	0.999967	17044	0	-0.37211
PHACTR4	7	0.0037367	0.015644	1.0	233	5	-0.27313	0.43933	0.4986	0.944115	9004	2	-0.27313
ZNF91	3	0.0037915	0.015877	1.0	234	3	-0.25569	0.99621	0.99495	0.999967	17043	0	-0.25569
MAGEC3	6	0.0038035	0.015884	1.0	235	3	-0.093837	0.50156	0.53776	0.953396	9664	1	-0.093837
MEF2A	3	0.0038109	0.015912	1.0	236	2	-0.15099	0.38743	0.4529	0.934968	8305	1	-0.15099
CHD3	3	0.0038134	0.015912	1.0	237	2	-0.24598	0.037652	0.073591	0.761999	1654	1	-0.24598
SPINK8	4	0.0038178	0.015913	1.0	238	4	-0.24489	0.99618	0.99494	0.999967	17042	0	-0.24489
C9orf47	4	0.0038364	0.01596	1.0	239	4	-0.33027	0.99597	0.99462	0.999967	17040	0	-0.33027
IQSEC3	7	0.0038465	0.015961	1.0	240	2	0.096708	0.15545	0.23291	0.857434	4588	3	0.096708
CDHR2	4	0.0038535	0.01602	1.0	241	3	-0.37984	0.84513	0.82415	0.984303	14312	0	-0.37984
LY86	3	0.0038723	0.016079	1.0	242	2	-0.41599	0.86197	0.83858	0.984609	14586	0	-0.41599
SAPCD1	4	0.0039092	0.016084	1.0	243	3	-0.38651	0.58488	0.59851	0.964735	10590	1	-0.38651
AKR1B1	3	0.003925	0.016138	1.0	244	2	-0.82429	0.93491	0.92002	0.99208	15891	0	-0.82429
DDX26B	4	0.003947	0.016297	1.0	245	2	-0.22184	0.94638	0.93373	0.993803	16090	0	-0.22184
MAF1	3	0.0039481	0.016297	1.0	246	2	-0.52391	0.96716	0.95747	0.994468	16501	0	-0.52391
ARTN	6	0.0039856	0.01652	1.0	247	5	-0.14819	0.99672	0.99554	0.999967	17051	0	-0.14819
PCDH10	4	0.0040131	0.016587	1.0	248	3	-0.26451	0.99223	0.98974	0.999497	16972	0	-0.26451
SIRT3	6	0.0040853	0.016707	1.0	249	5	-0.20903	0.69522	0.68211	0.971441	12017	1	-0.20903
CCNA1	4	0.0041061	0.016749	1.0	250	2	-0.071647	0.76905	0.74737	0.97748	13082	1	-0.071647
TRIM37	2	0.0041594	0.017069	1.0	251	2	-0.32925	0.99584	0.99452	0.999967	17036	0	-0.32925
GLB1L3	3	0.0041845	0.01719	1.0	252	2	-0.29091	0.97101	0.96297	0.996494	16564	0	-0.29091
TNNT2	4	0.0041871	0.017191	1.0	253	4	-0.22642	0.99581	0.99452	0.999967	17035	0	-0.22642
HES3	6	0.0041895	0.017191	1.0	254	5	-0.28397	0.10241	0.16327	0.815256	3426	1	-0.28397
CAMK2A	4	0.0042071	0.017233	1.0	255	2	-0.17599	0.67107	0.66332	0.970143	11677	1	-0.17599
RNF185	5	0.0042084	0.017235	1.0	256	4	-0.21837	0.96814	0.95911	0.995275	16519	0	-0.21837
ECEL1	3	0.0042312	0.017343	1.0	257	2	-0.31683	0.38293	0.44782	0.932075	8238	1	-0.31683
ZFP92	4	0.0043117	0.017435	1.0	258	2	-0.11381	0.18526	0.26224	0.87862	5122	2	-0.11381
AGPAT2	4	0.0043315	0.017527	1.0	259	1	0.021821	0.23392	0.31954	0.914878	6000	1	0.021821
MON2	3	0.0043624	0.017725	1.0	260	2	-0.52902	0.69441	0.68089	0.971441	12008	1	-0.52902
SETD2	5	0.0043701	0.017756	1.0	261	4	-0.31528	0.78042	0.75829	0.97748	13269	1	-0.31528
KCNK12	6	0.0044154	0.017931	1.0	262	3	-0.13633	0.89626	0.87377	0.988073	15159	1	-0.13633
TMEM33	4	0.0044315	0.018065	1.0	263	3	-0.3912	0.98286	0.97815	0.998534	16783	0	-0.3912
FAM75E1	3	0.0044388	0.018183	1.0	264	3	-0.33234	0.99556	0.99421	0.999967	17032	0	-0.33234
BRAP	4	0.004439	0.018184	1.0	265	3	-0.33731	0.79825	0.77546	0.979784	13555	1	-0.33731
RAPGEF5	3	0.0044392	0.018184	1.0	266	2	-0.3377	0.83251	0.81282	0.984303	14110	0	-0.3377
CTAGE5	6	0.0044396	0.018184	1.0	267	4	-0.29402	0.12452	0.19806	0.839266	4012	2	-0.29402
DGKA	4	0.0044428	0.018185	1.0	268	3	-0.49037	0.91833	0.8997	0.990189	15549	0	-0.49037
CRYL1	4	0.0044433	0.018185	1.0	269	2	-0.11827	0.92655	0.91007	0.990189	15730	0	-0.11827
PINK1	3	0.0044646	0.018201	1.0	270	2	-0.26702	0.48459	0.52542	0.949446	9472	1	-0.26702
HSF5	4	0.0045191	0.018427	1.0	271	3	-0.44514	0.20121	0.27985	0.888692	5392	1	-0.44514
COL15A1	3	0.0045451	0.01851	1.0	272	2	-0.38267	0.95153	0.9397	0.993803	16183	0	-0.38267
GAL3ST3	4	0.0045804	0.018545	1.0	273	1	-0.013487	0.81145	0.78901	0.982933	13749	1	-0.013487
SPTLC3	3	0.0046046	0.018547	1.0	274	2	-0.13269	0.073879	0.1256	0.800993	2644	1	-0.13269
PTPLB	4	0.0046579	0.018918	1.0	275	4	-0.17621	0.99534	0.99392	0.999967	17029	0	-0.17621
RAD23B	4	0.0046703	0.01896	1.0	276	3	-0.27399	0.91154	0.89148	0.990102	15437	0	-0.27399
SYNGAP1	4	0.0046779	0.018961	1.0	277	4	-0.22742	0.99532	0.99389	0.999967	17028	0	-0.22742
IL13RA1	3	0.0047175	0.019022	1.0	278	3	-0.31256	0.99528	0.99383	0.999967	17026	0	-0.31256
FRMD3	8	0.0047188	0.019022	1.0	279	4	-0.076701	0.31356	0.394	0.924042	7262	3	-0.076701
TMEM38B	4	0.0047216	0.019035	1.0	280	4	-0.23547	0.99528	0.99383	0.999967	17025	0	-0.23547
RGSL1	5	0.0047269	0.019048	1.0	281	3	-0.21311	0.11556	0.18613	0.839266	3783	1	-0.21311
ZNF212	4	0.0047555	0.019171	1.0	282	4	-0.33434	0.99524	0.9938	0.999967	17023	0	-0.33434
DNAJC6	5	0.0047714	0.0192	1.0	283	3	-0.2619	0.95405	0.94262	0.993803	16230	0	-0.2619
BTG3	3	0.0047913	0.019222	1.0	284	1	0.16345	0.078928	0.13201	0.800993	2797	2	0.16345
GPR126	3	0.004821	0.019233	1.0	285	3	-0.17584	0.99518	0.99379	0.999967	17022	0	-0.17584
MAN1A1	3	0.0048259	0.019234	1.0	286	2	-0.43081	0.86516	0.84129	0.984709	14651	0	-0.43081
TMEM87B	4	0.0048292	0.019234	1.0	287	1	0.25374	0.052614	0.097521	0.797829	2079	3	0.25374
LAMP3	4	0.0048589	0.019377	1.0	288	3	-0.26708	0.99159	0.98912	0.999492	16951	0	-0.26708
LYG2	4	0.0048802	0.019423	1.0	289	3	-0.38301	0.51529	0.54642	0.95545	9807	1	-0.38301
IRG1	3	0.0048847	0.019424	1.0	290	1	-0.10278	0.84108	0.82069	0.984303	14243	0	-0.10278
POLI	3	0.0049328	0.019588	1.0	291	3	-0.24563	0.99507	0.99368	0.999967	17021	0	-0.24563
MGST1	4	0.0049355	0.019594	1.0	292	4	-0.21985	0.99506	0.99368	0.999967	17020	0	-0.21985
DLX4	5	0.0049452	0.019784	1.0	293	1	0.062484	0.33635	0.4115	0.926664	7601	2	0.062484
GPR149	4	0.0049536	0.019785	1.0	294	2	-0.14528	0.95382	0.94222	0.993803	16226	0	-0.14528
RBM6	7	0.0049598	0.019785	1.0	295	5	-0.18072	0.99885	0.9983	0.999967	17095	0	-0.18072
RBM3	2	0.0050345	0.019835	1.0	296	1	-0.24944	0.63315	0.63103	0.968392	11139	0	-0.24944
DIDO1	6	0.0050356	0.019835	1.0	297	4	-0.1832	0.75336	0.73234	0.97748	12838	1	-0.1832
PRR11	3	0.0051015	0.019966	1.0	298	3	-0.30649	0.9949	0.9935	0.999967	17017	0	-0.30649
MSL2	6	0.0051058	0.019967	1.0	299	3	-0.024857	0.33265	0.40728	0.925611	7546	3	-0.024857
MAPK7	6	0.0051387	0.020105	1.0	300	2	0.23151	0.041183	0.082707	0.797829	1759	4	0.23151
MTMR8	3	0.0051563	0.02016	1.0	301	2	-0.51495	0.89923	0.87807	0.989537	15211	0	-0.51495
CDC42BPG	4	0.0051649	0.020177	1.0	302	4	-0.20601	0.99484	0.99345	0.999967	17016	0	-0.20601
COMMD6	2	0.0051728	0.020279	1.0	303	2	-0.32374	0.99483	0.99342	0.999967	17015	0	-0.32374
JMJD6	5	0.0051784	0.020306	1.0	304	1	-0.031857	0.13562	0.20978	0.851233	4230	2	-0.031857
KIAA0182	6	0.0052047	0.020306	1.0	305	2	-0.00080827	0.04506	0.088535	0.797829	1874	1	-0.00080827
CHKA	3	0.0052777	0.020446	1.0	306	2	-0.31242	0.75076	0.73053	0.97748	12801	0	-0.31242
SLC33A1	5	0.0052948	0.020496	1.0	307	3	-0.80058	0.31638	0.39514	0.924042	7301	2	-0.80058
ZPBP2	4	0.0053056	0.020504	1.0	308	3	-0.20238	0.83838	0.81816	0.984303	14205	0	-0.20238
MYO1F	4	0.0053267	0.020597	1.0	309	2	-0.16079	0.42168	0.48729	0.944115	8767	1	-0.16079
TTC24	4	0.0053527	0.020633	1.0	310	2	-0.079841	0.27875	0.36276	0.91976	6748	2	-0.079841
WDR44	4	0.0053633	0.020815	1.0	311	3	-0.2399	0.89088	0.86807	0.986866	15071	0	-0.2399
SNAI2	4	0.0053889	0.020908	1.0	312	3	-0.35531	0.52218	0.55272	0.958884	9879	1	-0.35531
CD74	3	0.0054057	0.020933	1.0	313	3	-0.14586	0.99459	0.99307	0.999967	17014	0	-0.14586
HSPG2	4	0.0054213	0.021034	1.0	314	3	-0.42097	0.76389	0.74192	0.97748	13002	1	-0.42097
RWDD3	5	0.0054237	0.021034	1.0	315	2	-0.11571	0.93352	0.91879	0.99208	15866	0	-0.11571
NPY5R	3	0.0054317	0.021035	1.0	316	3	-0.25224	0.99457	0.99294	0.999967	17013	0	-0.25224
TP63	10	0.0054485	0.021078	1.0	317	4	-0.049715	0.39634	0.46819	0.944115	8418	3	-0.049715
CALB1	4	0.0054754	0.021083	1.0	318	3	-0.29957	0.95857	0.94782	0.993803	16320	0	-0.29957
IRX4	4	0.0054768	0.021118	1.0	319	2	-0.2181	0.3778	0.44531	0.931838	8159	1	-0.2181
ADAT1	3	0.0055246	0.021439	1.0	320	2	-0.26035	0.73459	0.71505	0.974802	12562	0	-0.26035
PEAR1	4	0.005532	0.021439	1.0	321	3	-0.2866	0.98079	0.97555	0.998534	16735	0	-0.2866
CCDC164	6	0.0055586	0.021475	1.0	322	2	0.04543	0.39681	0.46865	0.944115	8423	1	0.04543
PLXNB3	3	0.0055629	0.021475	1.0	323	3	-0.27965	0.99444	0.99276	0.999967	17011	0	-0.27965
PCDHGA1	2	0.0055637	0.021475	1.0	324	2	-0.1332	0.98679	0.9825	0.998534	16861	0	-0.1332
SEC16B	3	0.0055659	0.021482	1.0	325	3	-0.50036	0.99443	0.99276	0.999967	17010	0	-0.50036
FSBP	4	0.005567	0.021482	1.0	326	3	-0.4215	0.33938	0.41449	0.926664	7644	1	-0.4215
11-Sep	3	0.0056186	0.021507	1.0	327	2	-0.36199	0.87358	0.85068	0.984931	14789	0	-0.36199
ERCC8	4	0.0056398	0.02153	1.0	328	4	-0.24831	0.99436	0.99274	0.999967	17009	0	-0.24831
SEC24D	5	0.0056446	0.021534	1.0	329	4	-0.16446	0.56671	0.5877	0.964735	10378	1	-0.16446
C1orf110	5	0.0056525	0.021534	1.0	330	3	-0.49153	0.56587	0.58727	0.964735	10369	2	-0.49153
LRRC42	6	0.0056757	0.021582	1.0	331	4	-0.27085	0.97045	0.96231	0.996458	16550	0	-0.27085
PM20D2	3	0.0057244	0.021777	1.0	332	2	-0.21108	0.92513	0.90829	0.990189	15702	0	-0.21108
SLFN12	4	0.0057264	0.021777	1.0	333	4	-0.49072	0.99427	0.99271	0.999967	17007	0	-0.49072
MRPL37	3	0.0057698	0.021971	1.0	334	3	-0.20411	0.99423	0.99256	0.999967	17006	0	-0.20411
UBE2O	4	0.0058185	0.022233	1.0	335	3	-0.25858	0.73509	0.71551	0.974802	12570	1	-0.25858
CDCA2	4	0.0058258	0.022234	1.0	336	4	-0.19974	0.99417	0.99242	0.999967	17005	0	-0.19974
INO80C	3	0.0058643	0.022394	1.0	337	2	-0.17137	0.74461	0.72439	0.976488	12715	0	-0.17137
ESAM	4	0.0058862	0.022404	1.0	338	1	-0.058851	0.97118	0.96314	0.996494	16569	0	-0.058851
GALNT10	3	0.005889	0.022405	1.0	339	2	-0.40316	0.28953	0.37066	0.920831	6906	1	-0.40316
SLC2A14	2	0.0059372	0.022564	1.0	340	2	-0.48658	0.93487	0.92	0.99208	15889	0	-0.48658
GLCE	4	0.0059871	0.02277	1.0	341	3	-0.5327	0.77462	0.75304	0.97748	13167	1	-0.5327
GRHL1	4	0.0060095	0.022784	1.0	342	2	-0.17215	0.026666	0.050376	0.664625	1304	1	-0.17215
PAAF1	4	0.0060105	0.022784	1.0	343	3	-0.23313	0.35574	0.42647	0.929516	7866	1	-0.23313
CDKL2	6	0.0060245	0.022785	1.0	344	4	-0.14467	0.22587	0.3097	0.908953	5853	1	-0.14467
POPDC2	3	0.0060374	0.022792	1.0	345	3	-0.22655	0.99396	0.99223	0.999967	17003	0	-0.22655
CASC4	2	0.0060617	0.022834	1.0	346	1	-0.24675	0.31104	0.39053	0.924042	7226	1	-0.24675
NGF	3	0.0060653	0.022834	1.0	347	3	-0.37265	0.99393	0.99218	0.999967	17002	0	-0.37265
ULBP1	4	0.0060721	0.022864	1.0	348	2	-0.030748	0.051146	0.095847	0.797829	2046	2	-0.030748
GNS	3	0.0061441	0.022986	1.0	349	1	0.071786	0.39235	0.46126	0.944115	8366	1	0.071786
CTBS	4	0.0061702	0.023029	1.0	350	4	-0.20363	0.99383	0.99196	0.999967	17001	0	-0.20363
RHBDD3	4	0.0061969	0.02303	1.0	351	1	-0.066494	0.61153	0.61442	0.964735	10893	1	-0.066494
TSHB	6	0.0061983	0.02303	1.0	352	4	-0.29525	0.10855	0.17519	0.832655	3585	2	-0.29525
SYNC	4	0.0062553	0.023084	1.0	353	3	-0.33196	0.50395	0.53879	0.953396	9686	1	-0.33196
IFI27L1	2	0.0062793	0.023123	1.0	354	2	-0.75201	0.99372	0.99187	0.999967	17000	0	-0.75201
KLF6	5	0.0062923	0.023172	1.0	355	4	-0.30459	0.66442	0.65879	0.970143	11578	1	-0.30459
ODF3B	3	0.0063067	0.023172	1.0	356	3	-0.39966	0.99369	0.99187	0.999967	16999	0	-0.39966
NLRP1	4	0.0063212	0.023173	1.0	357	2	-0.029366	0.70278	0.68695	0.971441	12121	1	-0.029366
HES4	8	0.0063559	0.023233	1.0	358	4	-0.13932	0.81299	0.79006	0.982933	13776	2	-0.13932
PPP1R13B	4	0.0063778	0.023244	1.0	359	2	-0.28052	0.88847	0.86587	0.986866	15036	0	-0.28052
CLNS1A	2	0.006404	0.023292	1.0	360	1	-0.1538	0.13313	0.2062	0.84592	4187	1	-0.1538
IFFO2	4	0.0064187	0.02342	1.0	361	3	-0.41337	0.79678	0.77441	0.979784	13527	1	-0.41337
TMEM100	2	0.0064235	0.02342	1.0	362	2	-0.35983	0.99358	0.99183	0.999967	16997	0	-0.35983
AK2	2	0.0064351	0.02342	1.0	363	2	-0.33005	0.99354	0.99181	0.999967	16996	0	-0.33005
MPHOSPH8	4	0.0064454	0.023441	1.0	364	2	-0.16469	0.78676	0.76181	0.97748	13363	1	-0.16469
HS3ST6	3	0.0064779	0.023504	1.0	365	2	-0.3508	0.32461	0.40061	0.924042	7420	1	-0.3508
RUSC2	4	0.0064981	0.023506	1.0	366	4	-0.31448	0.9935	0.9918	0.999967	16995	0	-0.31448
LAMP5	4	0.0065068	0.023507	1.0	367	2	-0.13547	0.65602	0.65124	0.970143	11461	1	-0.13547
NANP	3	0.0065171	0.023561	1.0	368	2	-0.67471	0.95897	0.94804	0.993803	16326	0	-0.67471
IPO4	2	0.0065284	0.023561	1.0	369	1	-0.42949	0.7589	0.73712	0.97748	12909	0	-0.42949
GPR112	4	0.0065362	0.023566	1.0	370	2	-0.17766	0.21639	0.29823	0.901373	5677	2	-0.17766
IGFBP3	4	0.0065421	0.023601	1.0	371	2	-0.14549	0.51362	0.54451	0.953879	9788	1	-0.14549
APOL3	4	0.0065776	0.023636	1.0	372	2	-0.13588	0.055459	0.10113	0.797829	2150	2	-0.13588
TRIM34	6	0.0065834	0.023637	1.0	373	3	-0.052663	0.80671	0.7829	0.981182	13678	1	-0.052663
CPXM1	4	0.0065958	0.023686	1.0	374	4	-0.2423	0.9934	0.99166	0.999967	16993	0	-0.2423
RAMP3	4	0.0066239	0.023759	1.0	375	3	-0.26491	0.70068	0.68575	0.971441	12092	1	-0.26491
UHRF1BP1	4	0.0066318	0.023766	1.0	376	2	-0.081625	0.81678	0.79485	0.984303	13826	1	-0.081625
GCDH	4	0.0066337	0.023767	1.0	377	3	-0.44091	0.90735	0.8881	0.989673	15354	0	-0.44091
TP53BP2	7	0.0066736	0.02388	1.0	378	3	-0.068145	0.16284	0.2374	0.857434	4737	3	-0.068145
ENAH	6	0.0067302	0.024018	1.0	379	3	-0.13455	0.98392	0.9793	0.998534	16808	0	-0.13455
6-Mar	4	0.006812	0.02422	1.0	380	3	-0.37659	0.18991	0.26687	0.88176	5193	1	-0.37659
IFITM5	4	0.0068181	0.02422	1.0	381	1	0.092416	0.41122	0.479	0.944115	8618	1	0.092416
TFDP3	2	0.0068395	0.024339	1.0	382	1	-0.17278	0.57786	0.59469	0.964735	10504	0	-0.17278
C2orf50	4	0.0068802	0.024418	1.0	383	2	-0.49461	0.80374	0.77964	0.980734	13631	1	-0.49461
LOXL1	3	0.0068971	0.024457	1.0	384	2	-0.27898	0.92805	0.91226	0.990189	15756	0	-0.27898
ADAMTS1	3	0.0069366	0.024503	1.0	385	1	0.23824	0.03959	0.079621	0.797829	1709	2	0.23824
PHIP	3	0.0069849	0.02461	1.0	386	3	-0.43206	0.99302	0.99106	0.999801	16989	0	-0.43206
PCDH12	3	0.0070104	0.024684	1.0	387	2	-0.35401	0.85277	0.82943	0.984303	14430	0	-0.35401
RNF128	4	0.0070647	0.025119	1.0	388	3	-0.34878	0.84917	0.82661	0.984303	14380	0	-0.34878
EXT2	4	0.0070665	0.025119	1.0	389	1	0.02807	0.29289	0.37406	0.920831	6965	2	0.02807
CXCL13	5	0.0070684	0.025177	1.0	390	3	-0.42616	0.73282	0.71493	0.974802	12542	1	-0.42616
AP3M2	3	0.0070764	0.025177	1.0	391	2	-0.24216	0.72786	0.71109	0.974802	12469	0	-0.24216
C1orf158	5	0.0070987	0.025283	1.0	392	3	-0.27402	0.93455	0.91988	0.99208	15883	0	-0.27402
CLEC9A	2	0.0071036	0.025283	1.0	393	2	-0.39401	0.9929	0.99086	0.999755	16987	0	-0.39401
CCNJL	4	0.0071208	0.025451	1.0	394	3	-0.41981	0.97744	0.97108	0.997714	16681	0	-0.41981
SP3	8	0.0071219	0.025451	1.0	395	5	-0.26835	0.68084	0.67051	0.970143	11808	1	-0.26835
ODF4	3	0.0071331	0.025492	1.0	396	3	-0.30687	0.99287	0.99077	0.999726	16986	0	-0.30687
MPP2	4	0.0071907	0.025574	1.0	397	2	-0.244	0.90803	0.88854	0.989673	15372	0	-0.244
BHLHB9	2	0.0072012	0.025582	1.0	398	2	-0.43707	0.9928	0.99063	0.999699	16984	0	-0.43707
NLRP4	3	0.0072487	0.025797	1.0	399	3	-0.44819	0.98817	0.98421	0.998534	16889	0	-0.44819
C1orf201	4	0.0072528	0.025797	1.0	400	1	0.038443	0.31668	0.39518	0.924042	7306	2	0.038443
PUM2	5	0.0072737	0.025808	1.0	401	4	-0.33914	0.33741	0.41206	0.926664	7614	1	-0.33914
MGMT	3	0.0072886	0.025944	1.0	402	3	-0.23931	0.99271	0.9905	0.999699	16980	0	-0.23931
SYT14	8	0.0073065	0.026	1.0	403	6	-0.24913	0.98553	0.98115	0.998534	16831	0	-0.24913
XPO6	3	0.0073379	0.02617	1.0	404	2	-0.51816	0.64203	0.63661	0.968392	11272	1	-0.51816
HLA-DRA	4	0.007377	0.02667	1.0	405	1	-0.087184	0.94139	0.92671	0.99208	16008	0	-0.087184
TRIP6	4	0.0074251	0.026677	1.0	406	2	-0.2349	0.43016	0.4948	0.944115	8897	1	-0.2349
ZDHHC9	4	0.007439	0.026678	1.0	407	2	-0.068439	0.36195	0.43168	0.930863	7950	2	-0.068439
IL10RA	3	0.0075216	0.026821	1.0	408	3	-0.32678	0.99248	0.99025	0.999699	16975	0	-0.32678
DEFB108B	2	0.0075226	0.026821	1.0	409	2	-0.48768	0.99248	0.99025	0.999699	16974	0	-0.48768
PNLIPRP3	3	0.0076178	0.027072	1.0	410	2	-0.26661	0.6177	0.61761	0.964735	10964	1	-0.26661
TPM3	4	0.0076873	0.027357	1.0	411	2	-0.1112	0.29695	0.37729	0.921103	7020	1	-0.1112
SORBS3	8	0.0078125	0.027671	1.0	412	5	-0.19662	0.72421	0.70688	0.974802	12419	1	-0.19662
3-Sep	4	0.0078188	0.027675	1.0	413	2	-0.03281	0.32293	0.40039	0.924042	7397	2	-0.03281
LLGL2	3	0.0078218	0.027682	1.0	414	2	-0.12625	0.15259	0.22956	0.857434	4535	1	-0.12625
BCL10	4	0.0078252	0.027682	1.0	415	2	-0.1151	0.83474	0.81482	0.984303	14147	0	-0.1151
KCNJ1	3	0.0079615	0.027818	1.0	416	1	0.0047317	0.56014	0.58099	0.964735	10300	1	0.0047317
CUL4B	4	0.0079803	0.027819	1.0	417	2	-0.11754	0.27518	0.36036	0.91976	6691	2	-0.11754
LRRN4CL	2	0.0079843	0.027892	1.0	418	2	-0.26363	0.99202	0.98958	0.999492	16967	0	-0.26363
SPTSSA	2	0.0079901	0.027893	1.0	419	2	-0.5948	0.989	0.98493	0.998534	16906	0	-0.5948
CNOT2	3	0.0080546	0.027904	1.0	420	2	-0.11288	0.71008	0.69371	0.972173	12221	1	-0.11288
BSDC1	6	0.0080688	0.027977	1.0	421	3	-0.050938	0.47753	0.52023	0.948301	9398	2	-0.050938
DIP2A	8	0.0080951	0.028003	1.0	422	5	-0.13335	0.82289	0.80456	0.984303	13928	2	-0.13335
CHRDL1	3	0.0081012	0.028175	1.0	423	1	-0.088603	0.1454	0.22064	0.857434	4405	1	-0.088603
KLHL36	4	0.0081106	0.028176	1.0	424	3	-0.41427	0.98702	0.98286	0.998534	16867	0	-0.41427
MNT	4	0.0081217	0.028334	1.0	425	1	0.21382	0.028927	0.055828	0.694174	1383	3	0.21382
GSC	3	0.0081315	0.028336	1.0	426	2	-0.38539	0.69283	0.67953	0.971441	11978	1	-0.38539
VCL	3	0.0081943	0.02834	1.0	427	2	-0.27489	0.75621	0.73467	0.97748	12876	0	-0.27489
ZNF512B	3	0.0082026	0.028393	1.0	428	3	-0.39364	0.9918	0.98921	0.999492	16963	0	-0.39364
MSL3	7	0.0082189	0.028544	1.0	429	2	-0.039906	0.4025	0.47346	0.944115	8499	2	-0.039906
CLCN6	6	0.0082323	0.028559	1.0	430	4	-0.23209	0.80554	0.78188	0.981182	13661	1	-0.23209
ZBTB7C	4	0.0082458	0.02856	1.0	431	2	-0.099752	0.48876	0.52756	0.949845	9523	1	-0.099752
SLC25A34	3	0.0082542	0.028619	1.0	432	3	-0.32248	0.99175	0.98915	0.999492	16962	0	-0.32248
COL18A1	6	0.0082585	0.028643	1.0	433	1	0.044566	0.54624	0.5708	0.964477	10148	2	0.044566
RUFY1	5	0.0082615	0.028643	1.0	434	2	0.043048	0.84986	0.82663	0.984303	14391	1	0.043048
C1QTNF9B	3	0.0083015	0.028749	1.0	435	2	-0.42411	0.69014	0.67626	0.970143	11947	1	-0.42411
HM13	4	0.0083159	0.028749	1.0	436	3	-0.19463	0.97023	0.96208	0.996458	16547	0	-0.19463
FKBP2	4	0.0083212	0.028749	1.0	437	2	-0.38411	0.77419	0.75258	0.97748	13163	1	-0.38411
GLI4	4	0.0083278	0.028749	1.0	438	2	-0.38022	0.9049	0.88439	0.989673	15314	0	-0.38022
PPAP2C	6	0.0083552	0.028762	1.0	439	2	0.075199	0.49455	0.53254	0.952214	9578	2	0.075199
TIMM17B	4	0.0083875	0.028831	1.0	440	2	-0.14499	0.50421	0.5388	0.953396	9691	1	-0.14499
B3GALT2	3	0.0083887	0.028831	1.0	441	3	-0.26385	0.99161	0.98912	0.999492	16958	0	-0.26385
C10orf10	2	0.008391	0.028831	1.0	442	2	-0.28369	0.99161	0.98912	0.999492	16956	0	-0.28369
WNK3	3	0.0083926	0.028831	1.0	443	3	-0.17522	0.99161	0.98912	0.999492	16955	0	-0.17522
ABCA13	3	0.0084023	0.028831	1.0	444	3	-0.20766	0.9916	0.98912	0.999492	16953	0	-0.20766
NRBF2	3	0.0084061	0.028834	1.0	445	3	-0.25311	0.99159	0.98912	0.999492	16952	0	-0.25311
AEBP1	4	0.0084099	0.028834	1.0	446	3	-0.30791	0.98784	0.98372	0.998534	16885	0	-0.30791
COX4I2	3	0.0084469	0.029028	1.0	447	3	-0.43505	0.99155	0.98912	0.999492	16950	0	-0.43505
RPL8	3	0.0084737	0.029331	1.0	448	1	0.17348	0.29511	0.37652	0.921103	6995	1	0.17348
ANKRD10	4	0.0084808	0.029332	1.0	449	3	-0.29063	0.21259	0.29419	0.899746	5599	1	-0.29063
ABCA1	2	0.0085172	0.029364	1.0	450	2	-0.3252	0.99148	0.98901	0.999492	16949	0	-0.3252
ARSE	2	0.0085185	0.029364	1.0	451	1	-0.38148	0.91557	0.89676	0.990189	15497	0	-0.38148
KLF2	4	0.0085276	0.029402	1.0	452	2	-0.19925	0.41457	0.48082	0.944115	8664	1	-0.19925
AMBN	3	0.0085463	0.029421	1.0	453	3	-0.28272	0.99145	0.98896	0.999492	16948	0	-0.28272
C1orf86	4	0.008556	0.029425	1.0	454	2	-0.098935	0.97741	0.97106	0.997714	16679	0	-0.098935
PHF19	3	0.008611	0.029577	1.0	455	3	-0.16633	0.99139	0.98891	0.999492	16946	0	-0.16633
FAM176B	4	0.008618	0.029904	1.0	456	3	-0.36751	0.97553	0.9692	0.997635	16651	0	-0.36751
SCGN	3	0.0086386	0.029943	1.0	457	3	-0.37303	0.99136	0.98886	0.999492	16945	0	-0.37303
BLMH	3	0.0086599	0.030112	1.0	458	2	-0.10558	0.71787	0.69989	0.973165	12329	1	-0.10558
CASR	5	0.0086652	0.030112	1.0	459	4	-0.18222	0.84548	0.82448	0.984303	14320	1	-0.18222
SCYL2	4	0.0087165	0.030343	1.0	460	3	-0.33585	0.97891	0.97293	0.99809	16707	0	-0.33585
LRRC34	4	0.008742	0.030354	1.0	461	3	-0.17188	0.52333	0.55352	0.958884	9894	1	-0.17188
MAP1B	4	0.0087703	0.030434	1.0	462	2	-0.18292	0.48102	0.52253	0.949446	9438	1	-0.18292
SAP25	3	0.0087995	0.030534	1.0	463	1	0.048283	0.28924	0.37031	0.920692	6896	1	0.048283
PHF6	4	0.008804	0.030534	1.0	464	2	-0.049961	0.85486	0.83046	0.984303	14465	0	-0.049961
EPS8L2	3	0.0088267	0.030534	1.0	465	3	-0.30462	0.98797	0.98393	0.998534	16886	0	-0.30462
PSME3	4	0.008831	0.030534	1.0	466	3	-0.3551	0.98356	0.97899	0.998534	16801	0	-0.3551
ARF1	4	0.0088724	0.030629	1.0	467	3	-0.32558	0.65159	0.6467	0.970143	11402	1	-0.32558
